description,Source,Gear,Mgmt_area,Sex,year,length_bin,n,proportion
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,81,53,0.0262
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,83,48,0.0238
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,85,27,0.0134
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,87,27,0.0134
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,89,16,0.0079
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,91,10,0.005
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,93,11,0.0054
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,95,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,97,2,0.001
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2011,99,5,0.0025
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,41,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,43,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,45,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,47,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,49,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,51,5,0.0024
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,53,13,0.0062
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,55,37,0.0177
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,57,61,0.0292
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,59,119,0.0569
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,61,161,0.077
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,63,202,0.0966
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,65,214,0.1023
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,67,220,0.1052
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,69,209,0.0999
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,71,202,0.0966
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,73,155,0.0741
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,75,129,0.0617
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,77,100,0.0478
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,79,84,0.0402
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,81,61,0.0292
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,83,42,0.0201
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,85,28,0.0134
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,87,18,0.0086
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,89,9,0.0043
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,91,10,0.0048
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,93,4,0.0019
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,95,5,0.0024
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,97,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2012,99,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,41,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,43,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,45,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,47,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,49,2,0.0011
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,51,5,0.0027
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,53,16,0.0086
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,55,45,0.0243
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,57,64,0.0346
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,59,118,0.0638
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,61,151,0.0816
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,63,229,0.1238
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,65,220,0.1189
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,67,221,0.1195
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,69,150,0.0811
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,71,151,0.0816
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,73,101,0.0546
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,75,96,0.0519
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,77,82,0.0443
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,79,50,0.027
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,81,45,0.0243
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,83,33,0.0178
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,85,15,0.0081
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,87,23,0.0124
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,89,12,0.0065
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,91,10,0.0054
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,93,3,0.0016
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,95,5,0.0027
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,97,3,0.0016
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2013,99,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,41,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,43,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,45,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,47,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,49,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,51,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,53,6,0.0031
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,55,21,0.011
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,57,50,0.0262
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,59,85,0.0445
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,61,151,0.0791
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,63,207,0.1085
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,65,215,0.1127
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,67,208,0.109
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,69,193,0.1012
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,71,158,0.0828
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,73,138,0.0723
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,75,113,0.0592
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,77,85,0.0445
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,79,66,0.0346
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,81,50,0.0262
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,83,41,0.0215
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,85,41,0.0215
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,87,24,0.0126
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,89,23,0.0121
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,91,15,0.0079
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,93,5,0.0026
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,95,5,0.0026
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,97,3,0.0016
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2014,99,3,0.0016
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,41,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,43,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,45,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,47,1,6e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,49,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,51,11,0.0062
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,53,29,0.0165
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,55,21,0.0119
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,57,65,0.0369
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,59,86,0.0489
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,61,144,0.0818
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,63,156,0.0886
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,65,178,0.1011
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,67,206,0.117
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,69,188,0.1068
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,71,128,0.0727
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,73,120,0.0682
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,75,90,0.0511
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,77,61,0.0347
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,79,60,0.0341
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,81,72,0.0409
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,83,39,0.0222
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,85,35,0.0199
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,87,28,0.0159
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,89,9,0.0051
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,91,19,0.0108
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,93,3,0.0017
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,95,6,0.0034
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,97,3,0.0017
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2015,99,2,0.0011
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,41,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,43,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,45,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,47,5,0.0025
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,49,7,0.0035
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,51,15,0.0075
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,53,17,0.0085
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,55,28,0.0139
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,57,62,0.0309
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,59,99,0.0493
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,61,155,0.0772
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,63,178,0.0886
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,65,216,0.1075
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,67,187,0.0931
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,69,183,0.0911
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,71,167,0.0831
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,73,123,0.0612
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,75,99,0.0493
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,77,77,0.0383
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,79,80,0.0398
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,81,78,0.0388
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,83,56,0.0279
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,85,50,0.0249
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,87,45,0.0224
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,89,22,0.011
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,91,17,0.0085
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,93,13,0.0065
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,95,8,0.004
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,97,10,0.005
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2016,99,10,0.005
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,41,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,43,0,0
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,45,1,5e-4
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,47,6,0.003
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,49,9,0.0045
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,51,22,0.011
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,53,35,0.0175
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,55,60,0.03
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,57,86,0.043
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,59,110,0.0551
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,61,151,0.0756
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,63,186,0.0931
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,65,191,0.0956
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,67,217,0.1086
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,69,159,0.0796
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,71,151,0.0756
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,73,100,0.0501
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,75,84,0.042
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,77,82,0.041
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,79,72,0.036
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,81,54,0.027
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,83,60,0.03
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,85,57,0.0285
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,87,29,0.0145
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,89,19,0.0095
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,91,19,0.0095
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,93,16,0.008
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,95,12,0.006
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,97,3,0.0015
lengthcompby_gear_source,Fishery,Longline,NSEI_SSEI_combined,Sex_combined,2017,99,7,0.0035
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,43,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,45,1,0.0043
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,47,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,49,1,0.0043
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,51,5,0.0214
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,53,6,0.0256
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,55,10,0.0427
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,57,14,0.0598
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,59,19,0.0812
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,61,27,0.1154
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,63,26,0.1111
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,65,28,0.1197
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,67,23,0.0983
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,69,16,0.0684
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,71,16,0.0684
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,73,8,0.0342
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,75,5,0.0214
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,77,6,0.0256
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,79,9,0.0385
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,81,4,0.0171
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,83,3,0.0128
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,85,2,0.0085
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,87,3,0.0128
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,89,1,0.0043
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,91,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,93,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,95,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,97,1,0.0043
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2001,99,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,41,0,0
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,43,1,0.0041
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,45,1,0.0041
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,47,2,0.0083
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,49,2,0.0083
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,51,1,0.0041
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,53,15,0.0622
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,55,14,0.0581
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,57,25,0.1037
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,59,38,0.1577
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,61,34,0.1411
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,63,29,0.1203
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,65,18,0.0747
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,67,12,0.0498
lengthcompby_gear_source_area_sex,Fishery,Longline,SSEI,Female,2002,69,11,0.0456
