description,Gear,Source,Mgmt_area,Sex,year,age,mean_weight,sd_weight,n
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,5,1.9,0.5,14
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,6,1.8,0.4,75
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,7,1.9,0.4,29
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,8,2.1,0.6,16
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,9,2.4,0.7,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,10,2.6,0.4,8
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,11,3.1,0.9,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,12,3.1,0.8,8
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,13,2,0,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,14,3.7,3.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,20,4.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,24,4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2002,26,5.8,0.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,3,1.2,0.2,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,4,1.4,0.4,12
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,5,1.6,0.6,15
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,6,1.8,0.8,31
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,7,2.1,0.7,30
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,8,2.5,0.6,21
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,9,2.5,0.5,21
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,10,2.5,0.6,19
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,11,2.4,0.4,7
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,12,2.5,0.4,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,13,2.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,14,2.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,15,3.6,0.8,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,16,3.3,1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,22,4.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,23,5.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,25,6.7,1.8,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2003,30,7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,4,1.9,0.6,20
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,5,1.8,0.4,42
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,6,1.9,0.6,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,7,2.3,0.7,49
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,8,2.6,0.7,32
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,9,2.8,0.7,26
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,10,2.9,0.6,19
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,11,2.8,0.5,13
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,12,2.7,0.9,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,13,3.4,1.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,14,2.5,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,15,7.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,16,5.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,17,4.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,24,5.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2004,34,4.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,2,1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,3,1.2,0.2,10
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,4,1.4,0.4,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,5,2.2,0.9,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,6,2.6,0.7,25
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,7,3.1,0.8,31
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,8,3,0.8,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,9,3.2,0.8,27
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,10,3.2,0.9,23
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,11,3.3,1,21
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,12,3.7,0.8,8
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,13,3.5,1.3,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,14,3.8,0.9,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,15,3.7,0.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,18,4.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,24,3.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,25,4.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,35,3.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2006,37,3.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,3,1.4,0.2,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,4,1.6,0.5,26
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,5,1.9,0.7,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,6,2.3,0.7,24
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,7,2.5,0.7,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,8,3,0.7,28
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,9,2.8,0.8,18
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,10,3,1,22
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,11,3.2,1.1,10
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,12,2.9,0.7,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,13,3.4,0.8,7
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,14,3.6,0.2,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,15,4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,16,3.7,0.7,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,17,4.5,0.7,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,22,4.6,1.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2007,32,6.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,3,0.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,4,2.1,0.8,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,5,2.3,0.4,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,6,2.7,0.6,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,7,2.5,0.6,16
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,8,3.5,0.6,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,9,3,0.7,17
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,10,3.7,0.8,15
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,11,3.6,0.5,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,12,3.5,0.6,14
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,13,3.7,0.6,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,14,3.4,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,15,3.2,0.9,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,16,3.3,1,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,17,2.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,18,3.9,1.1,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,28,4.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,38,6.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2008,48,2.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,3,1,0.4,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,4,1.7,0.3,10
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,5,1.5,0.4,12
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,6,2.1,0.4,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,7,2.3,0.7,17
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,8,2.3,0.5,21
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,9,2.4,0.5,16
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,10,2.5,0.5,16
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,11,3,0.7,25
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,12,3,0.8,19
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,13,3.3,0.8,14
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,14,3.8,0.7,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,15,3.2,0.6,9
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,16,3.1,0.6,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,17,3.3,0.6,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,19,4.7,1.5,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,20,3.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,21,4.1,0.9,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,22,3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2009,23,3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,2,0.9,0.2,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,3,1.1,0.3,26
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,4,1.2,0.3,37
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,5,1.3,0.5,40
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,6,2.1,0.8,30
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,7,2.2,0.8,22
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,8,2.5,0.9,18
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,9,2.8,0.6,14
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,10,3.3,0.8,14
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,11,3.3,0.8,7
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,12,3.4,0.5,8
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,13,3.6,0.8,10
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,14,4.5,2.9,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,15,3.5,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,16,3.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,17,3.3,0.2,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,18,2.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,21,3.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2010,23,2.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,3,1.5,0.3,33
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,4,1.7,0.4,68
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,5,1.7,0.4,82
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,6,2,0.7,61
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,7,2.3,0.8,19
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,8,2.3,0.7,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,9,2.8,0.6,12
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,10,2.7,1,9
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,11,3.8,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,12,3,1,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,13,3.8,1,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,14,3.8,0.6,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,15,4.2,1.6,7
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,16,4.9,1.9,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,17,4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,18,3.3,0.4,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,20,4,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,21,3.9,0.4,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,22,2.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,24,4.7,1.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2011,25,4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,2,0.9,0.1,13
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,3,1.2,0.4,16
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,4,1.9,0.5,51
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,5,2,0.5,96
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,6,2.2,0.6,72
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,7,2.2,0.4,29
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,8,2.4,0.8,15
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,9,2.7,0.8,9
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,10,3.2,0.8,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,11,3.1,1.1,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,12,3.9,0.8,9
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,13,4.2,1.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,14,4.2,1.2,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,15,4.1,1.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,16,4.1,0.5,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,17,3.7,0.7,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,18,5.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,24,2.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2012,34,2.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,3,1.4,0.2,8
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,4,1.6,0.3,29
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,5,1.9,0.5,34
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,6,2.3,0.6,42
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,7,2.3,0.4,28
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,8,2.3,0.3,23
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,9,2.2,0.4,12
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,10,2.9,1.1,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,11,2.8,0.2,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,12,3.6,0.9,5
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,13,4.2,0.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,14,5.2,0.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,15,2.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,18,4.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,19,4.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,21,6.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,24,7.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2013,27,4.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,3,0.9,0.4,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,4,1.6,0.6,28
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,5,2,0.9,81
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,6,2.4,0.6,72
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,7,2.6,0.6,38
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,8,2.5,0.6,24
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,9,2.8,0.8,10
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,10,3,0.5,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,11,3.8,0.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,12,3.8,0.7,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,13,3.5,1.3,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,14,3.3,0.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,15,1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,17,2.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,18,3.1,1.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,27,2.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2014,35,5.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,2,1.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,3,1.2,0.3,12
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,4,1.8,0.7,14
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,5,2,0.6,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,6,2.5,0.5,42
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,7,2.5,0.6,22
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,8,2.8,0.8,20
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,9,2.5,0.6,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,10,2.9,0.6,6
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,11,2.8,0.3,10
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,12,3.4,1,4
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,13,1.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,14,3.8,0.8,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,15,2.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,16,4.7,1.5,3
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,17,4.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,22,3.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,32,3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2015,36,10.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,2,1.2,0.3,13
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,3,1.5,0.5,72
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,4,1.9,0.6,98
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,5,2.2,0.6,82
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,6,2.3,0.5,45
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,7,2.6,0.5,35
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,8,2.9,0.7,25
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,9,2.9,0.5,18
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,10,3,0.5,9
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,11,3.4,0.8,11
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,12,3.9,1,8
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,13,4.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,SSEI,Female,2016,14,4.1,NaN,1
