description,Gear,Source,Mgmt_area,Sex,year,age,mean_length,sd_length,n
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,13,71.8,5.1,28
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,14,73.1,4.9,30
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,15,72.4,6.5,30
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,16,71.5,6.2,23
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,17,76.1,6.2,11
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,18,71.9,3.6,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,19,80,10.1,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,20,74.5,2.3,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,21,77.3,8,7
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,22,69.2,3.6,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,23,77.3,10.2,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,24,76.8,5.2,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,25,76.8,4.1,5
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,26,80,9.3,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,27,72,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,28,81.3,8.1,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,29,78.3,4.9,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,30,70,11.3,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,31,81.7,4.5,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,32,90.5,0.7,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,33,74.5,4.9,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,34,76.3,1.5,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,35,79.4,3.6,5
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,36,79,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,37,81,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,38,90,7.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,39,76,1.4,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,42,73,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,45,90,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,50,79.5,2.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2011,52,78,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,2,45.8,2,13
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,3,51,6,21
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,4,57.9,4.5,81
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,5,58.9,4.7,144
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,6,60.7,4.8,109
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,7,62.9,6,57
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,8,66.1,6.8,48
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,9,67.2,5.2,40
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,10,69.6,5.5,33
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,11,68.1,5.4,20
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,12,71.5,5.3,28
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,13,72.8,4.3,29
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,14,71.4,5,28
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,15,72.6,5.1,25
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,16,73.7,3.4,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,17,72.7,5.8,13
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,18,76.2,5.7,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,19,76.9,6.3,7
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,20,74.8,7.5,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,21,80,10.4,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,22,71,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,24,78,12.8,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,25,86.7,9.7,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,26,81,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,28,81,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,29,67,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,30,78.3,7.8,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,32,76.8,7.5,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,33,78.5,3.5,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,34,72.5,13.4,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,35,82,7.3,5
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,36,83,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,38,79,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2012,40,68,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,3,53.3,2.7,9
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,4,54.2,3.1,31
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,5,58.8,5.1,52
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,6,60.5,4.7,70
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,7,61.1,4.5,55
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,8,62.5,4.5,40
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,9,64.5,5.9,33
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,10,68.1,6.3,19
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,11,70.2,3.3,8
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,12,69.2,4.2,20
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,13,71.4,5.9,19
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,14,74.5,6.8,20
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,15,73.7,9.2,10
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,16,74.1,6.4,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,17,75.8,5.8,10
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,18,69.8,2.9,8
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,19,76.9,4.2,5
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,20,73.7,2.5,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,21,80,2.6,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,22,78.7,11,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,23,76.5,6.4,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,24,85.7,6.1,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,25,77.7,5.9,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,26,93,7.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,27,76.5,2.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,31,82,6.1,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,32,83.2,11,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,33,73,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,34,83,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,35,64,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,36,89.5,0.7,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2013,39,90,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,3,45,8.5,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,4,54.3,5.6,31
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,5,57.8,4.5,85
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,6,61,4.7,89
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,7,63,4.8,70
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,8,63.2,5,60
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,9,66.1,6.1,30
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,10,68.7,6.1,29
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,11,70.4,5.5,21
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,12,70.5,6.2,22
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,13,71.3,6.5,10
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,14,73.6,6.7,22
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,15,73.2,7.3,22
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,16,76.9,7.5,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,17,73.2,5.2,10
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,18,72.2,9.4,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,19,77.3,11.1,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,20,75.4,5.1,5
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,21,70.7,1.2,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,22,83,5.7,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,23,79.7,3.5,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,24,84.7,8,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,25,74,8.2,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,26,76,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,27,77,8.1,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,29,75.7,3.1,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,30,92,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,32,76,7.8,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,33,84,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,35,72.5,10.6,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2014,37,89,21.2,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,2,51.3,2.1,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,3,52,5.7,19
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,4,55.3,5.4,23
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,5,58.2,5.8,51
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,6,62.7,4.1,57
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,7,63.8,4.5,47
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,8,64.8,6.5,50
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,9,66.1,5.3,35
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,10,67.5,4.8,27
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,11,69.9,6,28
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,12,71.9,5.4,27
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,13,71.9,7.4,14
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,14,72.8,3.6,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,15,71.8,4.5,12
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,16,76.8,5.8,12
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,17,75.8,5.4,13
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,18,72.2,4,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,19,75.6,5.8,7
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,20,78.1,5.7,7
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,21,80,4.2,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,22,74,9,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,23,80,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,24,82,7.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,25,76,1.4,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,26,77,7.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,27,83,10.5,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,28,93,4.2,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,30,78.5,4.9,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,32,73,8.5,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,34,70.5,2.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,35,84,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,36,101,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,38,85,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2015,39,74,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,2,50.5,4.7,32
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,3,53.4,5,114
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,4,56.4,5.2,122
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,5,59.7,5.1,105
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,6,61.7,5,69
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,7,64.5,4.7,60
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,8,66.4,5.7,44
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,9,67.5,4.4,33
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,10,68.7,5.7,29
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,11,68.8,4.3,26
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,12,72.3,5.8,18
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,13,73.8,6.9,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,14,74.6,6.6,11
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,15,74.3,6.6,9
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,16,77.6,5.9,9
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,17,74.9,8.6,12
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,18,77.6,5.2,9
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,19,76.7,4.2,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,20,78.1,8.9,8
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,21,75,5.4,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,22,79.9,10.7,7
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,23,81.4,8.6,5
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,24,71.5,2.1,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,25,78,8.5,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,26,78,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,27,81,12.7,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,30,85,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,32,88.5,12,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,33,85,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,35,76,8.7,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,36,78,15.6,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,37,92,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,38,86,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,40,64,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,41,109,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2016,53,91,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,2,47.2,4.1,16
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,3,50.2,5.3,52
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,4,55.3,5.4,109
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,5,59,5,130
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,6,61.2,5.4,68
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,7,64.1,6.1,39
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,8,64.9,5,28
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,9,68,6.5,23
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,10,69.1,4.9,22
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,11,68.3,4.3,13
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,12,71.1,5.8,15
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,13,70.2,3.7,11
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,14,76.9,5.8,16
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,15,70.3,3.9,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,16,82.5,2.6,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,17,77.7,6.1,10
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,18,75.9,7.2,16
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,19,76.8,3.3,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,20,80.3,10,6
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,21,74,13.9,8
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,22,77.2,3.9,4
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,23,75,NA,1
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,24,83.9,4.5,7
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,25,92.3,9.8,3
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,26,86.5,10.6,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,28,78,18.4,2
lengthageby_gear_source_year_sex,Longline,Survey,NSEI_SSEI_combined,Female,2017,29,77,NA,1
